address,sources,source_count,label
0x3fe5ae32d37ebaac68d728e74495d552c2608d80,etherscan_malicious_labels.csv;master_blacklist_set.txt;phishing_scams.csv,3,1
0x3fe61e2306999eeaaff2a3ac1d0fada6f566587e,etherscan_malicious_labels.csv;master_blacklist_set.txt;phishing_scams.csv,3,1
0x3feef6faaf0a1778f183ee88ce942edb54f8cce5,cryptoscamdb_urls.yaml;etherscan_malicious_labels.csv;master_blacklist_set.txt,3,1
0x3fefb3137a7eabbf506711c0fac9ebe20c1c778d,phishing_address_groundtruth.txt,1,1
0x3ff22b2270c63b3fdddd2545d4af919e01c940b2,phishing_address_groundtruth.txt,1,1
0x3ffb26d13584e841821f7a127eb43569180bf653,phishing_address_groundtruth.txt,1,1
0x3ffc9c4df6b29a0c3bf5a3056d37b68288c79a29,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_address_bonus.txt;phishing_scams.csv;trans2vec-phishing-address.txt,6,1
0x40012bcd300f9bc339c9c23bfd11f0b392197c56,phishing_address_groundtruth.txt,1,1
0x4001eb64b82f1aa4c38a8972a0ed89055efdcdf6,phishing_address_groundtruth.txt,1,1
0x4002ef45ed6eb19966182bbc78ba7b83efeab1ff,cryptoscamdb_urls.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,5,1
0x4006b3c6a0d108885aa9e8441c9f33ba2fd4a76c,phishing_addresses.csv;scamsniffer-phishing-address.json,2,1
0x400bb6affbf23a6d67f3c5b644f431ab653719fe,phishing_address_groundtruth.txt,1,1
0x400d112abcf6cb08fab1116bbe84115e7f6e2e6e,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_addresses.csv;phishing_scams.csv,5,1
0x4015c2cb4fd32a95931e23c6577d64602297b095,phishing_address_groundtruth.txt,1,1
0x401e72fbd9d8e23d7397583695ab9b4c247b762d,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0x4027bf1b991011003dcd678a3825ce15ad95f35e,phishing_address_groundtruth.txt,1,1
0x4028b9672bfd71ba2fcd97a6c82e06f72eaa14ba,master_blacklist_set.txt,1,1
0x402db7bc77c259ce3fe639b1d5c6cd94eb35547c,evm-labels-all.csv;master_blacklist_set.txt,2,1
0x40337d3bab19ee820b46344be523a3a080921942,phishing_addresses.csv,1,1
0x40340fcd9fdb741b42b18a54acfbda01d39aceea,phishing_address_groundtruth.txt,1,1
0x403466a610e8d8d857010d0684c858d6054b8bb6,phishing_address_groundtruth.txt,1,1
0x4036e950927c025e5b96452d2dac7ebcac5a1f10,etherscan_malicious_labels.csv;master_blacklist_set.txt;phishing_scams.csv,3,1
0x403aa47ea2ad3ecb3a35623b20fbb57738f460b0,phishing_address_groundtruth.txt,1,1
0x403ad631954bb71f4d5476cd61f395f631bc8824,phishing_addresses.csv;scamsniffer-phishing-address.json,2,1
0x403b7037dca7fbb6386210b2ae2a93e2c40169cf,phishing_address_groundtruth.txt,1,1
0x4046c3d647b6939a20d9d977097c361b71ba46b2,cryptoscamdb_urls.yaml;etherscamdb.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;fakeAddresses_unique.txt;master_blacklist_set.txt;phishing_scams.csv,7,1
0x40473bdb95e3c36208f318c68a96c37c8c3a37fa,scamsniffer-phishing-address.json,1,1
0x404c887e2d157718e793fa555556b408dc683262,phishing_addresses.csv,1,1
0x4058b879a898b9508474652f59cc9fa87a3de634,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0x405c4a88dcd915e7fcb420421579f6d8a11b0918,phishing_address_groundtruth.txt,1,1
0x405d265ffcd168a4f829640a26430d9190ac51e2,phishing_address_groundtruth.txt,1,1
0x4064202677f9c143b391e1a9d32961f4339a0644,phishing_addresses.csv,1,1
0x406644102a89a718e4a0f175cd9a3a5d47cd28eb,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0x4073aa0f9885bbe59895a27158bbe865052678b8,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0x4076fa5d50751623d70499dbf6bb1638d93485a9,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0x40776929f135f6444b232b4fcbf5a24752e517a5,phishing_address_groundtruth.txt,1,1
0x407952946072ca4242eafecc8ded7b963dc05eb0,phishing_address_groundtruth.txt,1,1
0x407ce703a92acc44c40722dc2256e1d6388bcbf4,cryptoscamdb_urls.yaml;etherscamdb.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;fakeAddresses_unique.txt;master_blacklist_set.txt;phishing_scams.csv,7,1
0x4082714ba047008be3422b09f0afe86d2c569792,phishing_address_groundtruth.txt,1,1
0x4085ff340bb64ace1bcf5ecc8b93f026b01c7e9b,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0x40863e15c80c607338cff9c3b10daadf9dd65cc8,scamsniffer-phishing-address.json,1,1
0x40866e49e8e4263b5280b2a97bd88f2f7c497428,phishing_address_groundtruth.txt,1,1
0x4086d400a17617c4a863c05e5af6139737992cc1,phishing_addresses.csv,1,1
0x40877e8ae9c0af0b448ddd095bfac357c5377459,scamsniffer-phishing-address.json,1,1
0x40881dd5b6482854fc01d010ed99fd346f0608b1,phishing_addresses.csv;scamsniffer-phishing-address.json,2,1
0x4089fcafd288f691e9aa13e592bf184d81adb9bb,phishing_address_groundtruth.txt,1,1
0x408fac2d2d3d3ac4e356aa188119f5624fd8c9f6,cryptoscamdb_urls.yaml;etherscamdb.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;fakeAddresses_unique.txt;master_blacklist_set.txt;phishing_address_bonus.txt;phishing_scams.csv;trans2vec-phishing-address.txt,9,1
0x40949225c4a1745a9946f6aaf763241c082cb9ac,cryptoscamdb_urls.yaml;etherscamdb.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;fakeAddresses_unique.txt;master_blacklist_set.txt;phishing_address_bonus.txt;phishing_scams.csv;trans2vec-phishing-address.txt,9,1
0x409de70d8ad0135e6fd91f343899b93d903c998b,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0x409ed3b8568173a5d3d6f09290f795d554479e3b,phishing_address_groundtruth.txt,1,1
0x40a082e89ffa93d4425e169e54a1c96774663f37,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_address_bonus.txt;phishing_scams.csv;trans2vec-phishing-address.txt,6,1
0x40a4b06c92b2489ecdf765b51c4350d56984d9ad,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0x40a92c8a6e569cdde87c693a374468172bdfe65f,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0x40a973f96948c0d90184c7a9ccb36a703711342f,scamsniffer-phishing-address.json,1,1
0x40ad11c98e430f96e17d63eff141aa2a967005e0,phishing_addresses.csv,1,1
0x40ae57654483538a82783fe9146a736fcfca1baa,phishing_address_groundtruth.txt,1,1
0x40afc43212f407fa717ab3315b37b6cb3480c23c,cryptoscamdb_urls.yaml;etherscamdb.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;fakeAddresses_unique.txt;master_blacklist_set.txt;phishing_address_bonus.txt;phishing_scams.csv;trans2vec-phishing-address.txt,9,1
0x40b584e60740ec2ce4701ce9d8b1fcfa9cbd4101,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_addresses.csv;phishing_scams.csv,5,1
0x40b88bbd78cb0441259de7a7d608a39b7388369a,master_blacklist_set.txt,1,1
0x40b8d9182a4c0a34e3acb4a9ae5380904008f20b,phishing_address_groundtruth.txt,1,1
0x40b942240fec55473388cbf7dbcc5482e64b4367,addresses-darklist.json;master_blacklist_set.txt,2,1
0x40bb5471eee11e0a1bc3322c5979bbf8e0df04c2,phishing_address_groundtruth.txt,1,1
0x40c36482f3afeb6acb4ac328fb62d6f321aaa408,phishing_address_groundtruth.txt,1,1
0x40c3d9fee285a82b06049e7353cb437d925736ad,phishing_address_groundtruth.txt,1,1
0x40c6957641f5889627cdaed1bb18fa4b1679b5c5,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0x40c8590f2d2f543689b42f9a1f1872cb7461aa0d,phishing_addresses.csv;scamsniffer-phishing-address.json,2,1
0x40c86fd8d092d997b5ca19d58956a0b9cd14c130,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0x40ceae6605e953c2b69275054b4b6a115572859a,phishing_address_groundtruth.txt,1,1
0x40cfc6137e340a0aa764cfe650c397a2ad07b4a7,phishing_address_groundtruth.txt,1,1
0x40d4e99b00e1c743a7c6c84d700c2ca98dc3d7c3,phishing_addresses.csv,1,1
0x40d7897a57a507c35d204147e111465bad3a9f6c,phishing_address_groundtruth.txt,1,1
0x40dbf38e3ec202f2b0e002e742275d718b98ac87,phishing_address_groundtruth.txt,1,1
0x40e92082d13db090fc1d9059c69f2caf7c3a647b,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0x40e9d098b45ca26ce84512b7d0f0ec63a32835ed,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0x40ec6e1c609809af4f58a22dcc08bd47587d8eb0,phishing_address_groundtruth.txt,1,1
0x40f576a94e3d1cdabe66426835e33191f859ae82,phishing_addresses.csv;scamsniffer-phishing-address.json,2,1
0x40f726d6d1b858824061ad96e88101231216c7d0,cryptoscamdb_urls.yaml;etherscamdb.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;fakeAddresses_unique.txt;master_blacklist_set.txt;phishing_scams.csv,7,1
0x40fd3baf41cbcf6fb970035a385df42f4c6227f2,phishing_address_groundtruth.txt,1,1
0x4106075f95d04ff988c27917308723adeee749b4,phishing_addresses.csv;scamsniffer-phishing-address.json,2,1
0x41075e21827263e149b8bb26ff7eb5b185c7b0ca,cryptoscamdb_urls.yaml;etherscamdb.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;fakeAddresses_unique.txt;master_blacklist_set.txt;phishing_scams.csv,7,1
0x4108ee39dbfc520fee1e759699762bc9550b236e,scamsniffer-phishing-address.json,1,1
0x41090d25b82f64249d2f8a7fe140bcf1e4177c63,phishing_address_groundtruth.txt,1,1
0x410a2d5f64dd0c907c478e87b7e8b82a1f95bba6,phishing_address_groundtruth.txt,1,1
0x410ebb88525ea799ea9e15a03f794f7f6f2fbdcd,cryptoscamdb_urls.yaml;etherscamdb.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;fakeAddresses_unique.txt;master_blacklist_set.txt;phishing_scams.csv,7,1
0x410ed6c41894ea6576ede999f3bedb8a887fa3a7,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_address_bonus.txt;phishing_scams.csv;trans2vec-phishing-address.txt,6,1
0x41126e19981eb1bbfe92b1d1cc4fe7104b044ab2,phishing_addresses.csv;scamsniffer-phishing-address.json,2,1
0x4113c6ce4fb936d087e92a55d5b3bfdd275b1d3f,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_address_bonus.txt;phishing_scams.csv;trans2vec-phishing-address.txt,6,1
0x4114fb8b1879f61b18f7d2e623569a847a03e15a,addresses-darklist.json;master_blacklist_set.txt,2,1
0x411be70a215df02311d62f9a8cd201b38ae4effd,phishing_addresses.csv,1,1
0x4121cc82607ebab3f334e067f37fe2709c403bf6,cryptoscamdb_urls.yaml;etherscamdb.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_address_bonus.txt;phishing_scams.csv;trans2vec-phishing-address.txt,8,1
0x412552139852d3310e58858803a97bfacf0c86f9,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0x412810e8f4c2a46804ad9acee2de28eebca4dfb0,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0x412af38a0c15076884ee4b01ea39666765320699,phishing_address_groundtruth.txt,1,1
0x412bc03309d61d372b13ddc9bd3b63b192f03863,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0x412e739f485e1c73d95036e5778d46f6645fbb7f,phishing_address_groundtruth.txt,1,1
0x4130dd9823a251dabf9c283942b1379b0030e626,scamsniffer-phishing-address.json,1,1
0x41396e739a4e1c952729fb65981220301bd51792,phishing_address_groundtruth.txt,1,1
0x413b55de043c6b0dd99edd77d10d781af8e8e0c2,cryptoscamdb_urls.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,5,1
0x41466413f0c7f11c5b1af39cc1344af9d21a6d57,cryptoscamdb_urls.yaml;etherscamdb.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;fakeAddresses_unique.txt;master_blacklist_set.txt;phishing_address_bonus.txt;phishing_scams.csv;trans2vec-phishing-address.txt,9,1
0x41467711f2d1f6021119ffb113ae0e78251b45fa,cryptoscamdb_urls.yaml;etherscamdb.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;fakeAddresses_unique.txt;master_blacklist_set.txt;phishing_address_bonus.txt;phishing_addresses.csv;phishing_scams.csv;trans2vec-phishing-address.txt,10,1
0x414bca672494b8f078112c52ae258f9e8de1a4a0,addresses-darklist.json;etherscamdb.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;fakeAddresses_unique.txt;master_blacklist_set.txt;phishing_address_bonus.txt;phishing_scams.csv;trans2vec-phishing-address.txt,9,1
0x414e1a56b0ad8c295e146a60312ac9839cad52d2,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0x41545546c1b5a0d72f7f8105523e9579ddcc6b9d,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0x415560c296146bc9667ff42088b821cf84eb4a5f,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0x4157cd4f91cd9a47e31bd0a4c713ca57a85c4d7f,phishing_address_groundtruth.txt,1,1
0x415a9d9830447811aae0dc5e04b81b470b3eb65f,scamsniffer-phishing-address.json,1,1
0x415b1e66a132a8c6e360fa2b93dcf822a49cbe82,scamsniffer-phishing-address.json,1,1
0x415fced52706aa878f7d864eddd584a1cca652f3,phishing_address_groundtruth.txt,1,1
0x41653302b65b7a7422fd7ca692506e8936a4acc2,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0x416635216fffe323fa95b5ba901287cbafdc23ab,scamsniffer-phishing-address.json,1,1
0x416bf8ffff8e99408abbfb35536d89cd0adaa764,etherscan_malicious_labels.csv;master_blacklist_set.txt;phishing_scams.csv,3,1
0x417caf32cb499482bc0efa59fa9350eafb1ad8a7,phishing_address_groundtruth.txt,1,1
0x4182d887fb4fba8cd49e9f50908c13c761080ec5,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0x41833dc56eda6e81f70db9b3931da2c97cd63287,phishing_addresses.csv;scamsniffer-phishing-address.json,2,1
0x418663448f76d79ec73a4e5b8b3fdf3fae755dea,scamsniffer-phishing-address.json,1,1
0x41879652763d4d0d1c939b0f39316d63872ac0c9,phishing_address_groundtruth.txt,1,1
0x41891c01014f26dbabd573708b8b0faf758621d3,phishing_address_groundtruth.txt,1,1
0x4189f6c30fd4933a97260afd42a4300fd94a71a3,scamsniffer-phishing-address.json,1,1
0x418cb18a725a8b1043d2fb402bb71cc29e42e2e9,cryptoscamdb_urls.yaml;etherscamdb.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;fakeAddresses_unique.txt;master_blacklist_set.txt;phishing_address_bonus.txt;phishing_scams.csv;trans2vec-phishing-address.txt,9,1
0x418e0c2b9980c8acc3e57d1179f76b588e5f9402,phishing_addresses.csv,1,1
0x4192cfe47d60de1144a4ba5dedf3760730217d2b,phishing_addresses.csv,1,1
0x419817865d1c66bf05a708ae90c01c0ce60dbc6b,phishing_address_groundtruth.txt,1,1
0x419912d0694ca1deca51fe852a387c47c967d48d,cryptoscamdb_urls.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,5,1
0x419ad8d54956e8ed588bb6cb55c2688ac60986c5,scamsniffer-phishing-address.json,1,1
0x419bb81f26a32f4f7fe08a72a700e446aed47ce6,cryptoscamdb_urls.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,5,1
0x41a21fab6cfa2272df0ad121d4b610f93988434a,scamsniffer-phishing-address.json,1,1
0x41a23374cd3460461cf4f628cb20cde4b2fec934,cryptoscamdb_urls.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,5,1
0x41a23d84cc4b6ee5f4882fe1ae842a0687da110b,phishing_address_groundtruth.txt,1,1
0x41a53a0be497c828f09ebf8462563325b1e82bea,scamsniffer-phishing-address.json,1,1
0x41ab70efff0beb5007689bf96980f230b8e49f0e,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0x41abc470d04665f9b98605eafc8c474948fe7717,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0x41ad2bc63a2059f9b623533d87fe99887d794847,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_addresses.csv;phishing_scams.csv,5,1
0x41adf29532a797e6421da918003e80ec70535dda,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_address_bonus.txt;phishing_scams.csv;trans2vec-phishing-address.txt,6,1
0x41aff88297ec7bf377c76cd6bd44dbf00d7b0b3d,phishing_addresses.csv,1,1
0x41b68340d454f4130269b38f5b16118b011260a4,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_address_bonus.txt;phishing_scams.csv;trans2vec-phishing-address.txt,6,1
0x41b880a9e7a44b4c189de1bb62003898d9ffb42c,phishing_address_groundtruth.txt,1,1
0x41b8922c41fd87940b6184dde6785b4a16b9e16c,phishing_addresses.csv;scamsniffer-phishing-address.json,2,1
0x41b9d703d0ef1d19f4b631604f45f663c5416bf8,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0x41ba809e84409da14a0ea43291e02c85d73ed63a,phishing_addresses.csv,1,1
0x41bfcfe373c3c1e33585adf1326bb4f409a2532e,phishing_addresses.csv,1,1
0x41c0f99589af54c4458317507931d8cd661f5aa0,phishing_address_groundtruth.txt,1,1
0x41c846bab28f32dc12e6ed721b80b524d3810f36,phishing_addresses.csv,1,1
0x41cc7bb8a5936a4b33e36e43c0c377ed5a9ce294,phishing_addresses.csv,1,1
0x41cd1343c6e497c075b7ed1e9f003d65141833e2,cryptoscamdb_urls.yaml;etherscamdb.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;fakeAddresses_unique.txt;master_blacklist_set.txt;phishing_address_bonus.txt;phishing_scams.csv;trans2vec-phishing-address.txt,9,1
0x41d2c6e78f53cad7dc630c53d7f7204af1aae322,phishing_addresses.csv;scamsniffer-phishing-address.json,2,1
0x41d3be8c67d59b7659d1727e98f7fb7a870fcc34,phishing_addresses.csv;scamsniffer-phishing-address.json,2,1
0x41d4c8894b529d50eb82a1c183019e883c77d1db,phishing_addresses.csv;scamsniffer-phishing-address.json,2,1
0x41d84e578e8c02695f58cd25d4aa26155da1085c,phishing_address_groundtruth.txt,1,1
0x41dd52240cf1a3a250ac57b112cd61d90f185cf1,cryptoscamdb_urls.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,5,1
0x41ddc6ca29cc4f7291afd4584d8ae1575289d8b8,phishing_address_groundtruth.txt,1,1
0x41dfc5797c8043a2f4f7e7abf71291064e091fc6,addresses-darklist.json;master_blacklist_set.txt,2,1
0x41e40b666a093806551cb4891ad687778ce74bc8,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_address_bonus.txt;phishing_scams.csv;trans2vec-phishing-address.txt,6,1
0x41e8a9188136cf26bda9bd33acbfd0bc808a025b,phishing_addresses.csv;scamsniffer-phishing-address.json,2,1
0x41eb894bc0bde242ccd2c1321b3d78835b9cf48a,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0x41edcccdac537fc5d0643401b4be539a488e9422,phishing_address_groundtruth.txt,1,1
0x41f113e3787a183d0b82b0886e7ae27f780d64e9,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0x41f2d5040726c5328f8366f17041ec012ac8f338,master_blacklist_set.txt,1,1
0x41fe63738eeab23a70e38fd1ce10989716eacac8,phishing_addresses.csv;scamsniffer-phishing-address.json,2,1
0x41ffd06419058653ae65d5198a79aae1bfb4678b,phishing_address_groundtruth.txt,1,1
0x420274be4723e6ec4058e9c9be913c345648da16,phishing_address_groundtruth.txt,1,1
0x4202bddc4ec85e8eb43679b9b1ae07c4d2b86780,phishing_address_groundtruth.txt,1,1
0x420415645d9062eb6b9168f03bee92f1b3cf296c,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_address_bonus.txt;phishing_scams.csv;trans2vec-phishing-address.txt,6,1
0x4206d5c532fc501f5d9a942d1c3eb436e3c2d9ca,phishing_address_groundtruth.txt,1,1
0x4207388910870b2afdf9df2ccfd06830830004ee,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0x42073c4850140598da4e8369d5fb5a5cd18e018f,phishing_address_groundtruth.txt,1,1
0x420bf9f181ca2785e854860cd3896dcf77d386aa,phishing_address_groundtruth.txt,1,1
0x420c47b87971ba48a0c6a9deed5655c55fc7e4fb,phishing_address_groundtruth.txt,1,1
0x420cf2348b219795b190cbd758db9bb3e97fd666,phishing_address_groundtruth.txt,1,1
0x420edd527f217b56ab9b0fdf7a6c553fe78eb2aa,cryptoscamdb_urls.yaml;etherscamdb.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;fakeAddresses_unique.txt;master_blacklist_set.txt;phishing_scams.csv,7,1
0x420edf97f811ab258ac8ddbef0e500b0394d6d28,phishing_addresses.csv;scamsniffer-phishing-address.json,2,1
0x420feb48dbb9fd6bd2b93da8770d8d3eb3e8cc6f,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_address_bonus.txt;phishing_scams.csv;trans2vec-phishing-address.txt,6,1
0x4217c883eecd9581644c31794f695553ccc505e1,cryptoscamdb_urls.yaml;etherscamdb.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;fakeAddresses_unique.txt;master_blacklist_set.txt;phishing_scams.csv,7,1
0x4218e774634c1ed1761d3b169d89c2ba8b2d6c41,phishing_addresses.csv,1,1
0x421df188acc8adea192c0511e3ac0a5a8ee389e9,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0x4220bdcb32f9fa938a3e06512239cac5eb95a091,phishing_address_groundtruth.txt,1,1
0x42265e06267d5857ce0d28094a122f453ee66d37,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_address_bonus.txt;phishing_scams.csv;trans2vec-phishing-address.txt,6,1
0x4229a873bbd207deef8f41e807e563c26033d118,master_blacklist_set.txt,1,1
0x4229f503cac20f8a2bf6f45f7a379e1be9ba291e,scamsniffer-phishing-address.json,1,1
0x422cadfa3bd7b60380c6bf2af1f2962fdba6886e,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_address_bonus.txt;phishing_scams.csv;trans2vec-phishing-address.txt,6,1
0x422e922f018d6661375a7139a89839328aa130dc,phishing_addresses.csv;scamsniffer-phishing-address.json,2,1
0x422f8015c5d8168edee923749701360a8a4d0703,master_blacklist_set.txt,1,1
0x42364069e9cbfb46ab48ab8b02f1418522165e11,phishing_addresses.csv;scamsniffer-phishing-address.json,2,1
0x4237a7b1c593011b51d9a369392943e078bd570f,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_address_bonus.txt;phishing_scams.csv;trans2vec-phishing-address.txt,6,1
0x423ce180b7f2f48d03ee66d4c26eb7efcce9552c,phishing_address_groundtruth.txt,1,1
0x423cfe8446379b57cc7cc49a2d74b4ce9af7f141,phishing_address_groundtruth.txt,1,1
0x423e48678721f66af6de9cd46acd318ca52585c9,cryptoscamdb_urls.yaml;etherscan_malicious_labels.csv;master_blacklist_set.txt;phishing_addresses.csv,4,1
0x423fbbcf0730a616a06de2231019b6289f775a7a,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0x4240ef132eacf43f4e32531cb3a8d85350f2a91c,phishing_address_groundtruth.txt,1,1
0x4246a13b08c002236fa68854aee208626315b2e1,phishing_address_groundtruth.txt,1,1
0x424fc8c1539e0d6864f7c2e28dd91249ca76f8b2,phishing_address_groundtruth.txt,1,1
0x42515dc2c77f53b2ede8eefb2ff86d3e85c82f2f,phishing_addresses.csv;scamsniffer-phishing-address.json,2,1
0x42551f49c7e7bcc836722b072b52a666b9ffd76b,cryptoscamdb_urls.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,5,1
0x4256117a02ac880335f8bfbeed63f92ec0001a5a,cryptoscamdb_urls.yaml;etherscamdb.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;fakeAddresses_unique.txt;master_blacklist_set.txt;phishing_scams.csv,7,1
0x4258ebe8ca35de27d7f60a2512015190b8ad70e7,phishing_addresses.csv;scamsniffer-phishing-address.json,2,1
0x425c1a6ea77006443f77ab45a1e80cbb5e471b5d,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_addresses.csv;phishing_scams.csv,5,1
0x425e0406395243f087100c8f7b67c02217974123,cryptoscamdb_urls.yaml;etherscamdb.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;fakeAddresses_unique.txt;master_blacklist_set.txt;phishing_scams.csv,7,1
0x42655fc84dbb1860079a64a374eb5b1d5e508a6d,phishing_address_groundtruth.txt,1,1
0x4265fa31d6223e415c06a1585d23cc8f82fa986c,phishing_address_groundtruth.txt,1,1
0x4266a7c2f02d31d2bb8456b891fdcc05567df2f0,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0x426e800776069a2abad97903d739cff03b5d2f72,etherscan_malicious_labels.csv;master_blacklist_set.txt,2,1
0x4273cb99df16b74d6d19124677c70a957fc76aa7,phishing_address_groundtruth.txt,1,1
0x427ae8e7c73f9a8ebc72be6e63a0febe02d453e2,phishing_address_groundtruth.txt,1,1
0x427f7f7a32b9764a141608f41897eeaf3309c11a,scamsniffer-phishing-address.json,1,1
0x4280212df0b7b71ac7234677a44f53f96c50e0a3,phishing_address_groundtruth.txt,1,1
0x42825c393505e82c6f1aa47b5c8d7bca2fbcce07,phishing_address_groundtruth.txt,1,1
